theta_cs, phi_cs, theta_prime, phi_prime
1.60603,1.60703,2.27118,2.41362
1.6068,1.60703,2.28,2.42801
1.60757,1.60703,2.28568,2.43713
1.60833,1.60703,2.29372,2.45052
1.6091,1.60703,2.30053,2.46189
1.60986,1.60703,2.30914,2.4767
1.61063,1.60703,2.3149,2.48647
1.6114,1.60703,2.32059,2.49623
1.61216,1.60703,2.32849,2.51031
1.61293,1.60703,2.33311,2.51828
1.61369,1.60703,2.34083,2.53234
1.61446,1.60703,2.34685,2.54327
1.61523,1.60703,2.3512,2.55106
1.61599,1.60703,2.35704,2.56187
1.61676,1.60703,2.36404,2.57517
1.61752,1.60703,2.36756,2.58157
1.61829,1.60703,2.37223,2.59037
1.61906,1.60703,2.3782,2.60197
1.61982,1.60703,2.38283,2.6109
1.62059,1.60703,2.38759,2.62018
1.62135,1.60703,2.39404,2.63321
1.62212,1.60703,2.39771,2.6404
1.62289,1.60703,2.40179,2.64852
1.62365,1.60703,2.40803,2.66159
1.62442,1.60703,2.41191,2.66944
1.62518,1.60703,2.41687,2.67988
1.62595,1.60703,2.42119,2.68892
1.62672,1.60703,2.42328,2.69294
1.62748,1.60703,2.42729,2.70142
1.62825,1.60703,2.43271,2.71329
1.62902,1.60703,2.4359,2.7201
1.62978,1.60703,2.43926,2.72731
1.63055,1.60703,2.44454,2.73923
1.63131,1.60703,2.44666,2.74358
1.63208,1.60703,2.45112,2.75373
1.63285,1.60703,2.45386,2.75967
1.63361,1.60703,2.45717,2.76712
1.63438,1.60703,2.46042,2.77448
1.63514,1.60703,2.46463,2.78435
1.63591,1.60703,2.46796,2.79209
1.63668,1.60703,2.46968,2.7957
1.63744,1.60703,2.4745,2.8074
1.63821,1.60703,2.4774,2.81421
1.63897,1.60703,2.48052,2.82164
1.63974,1.60703,2.48284,2.82702
1.64051,1.60703,2.48504,2.8321
1.64127,1.60703,2.48848,2.84058
1.64204,1.60703,2.49148,2.84792
1.6428,1.60703,2.49388,2.8537
1.64357,1.60703,2.49721,2.86207
1.64434,1.60703,2.50038,2.8701
1.6451,1.60703,2.50349,2.878
1.64587,1.60703,2.50624,2.88499
1.64663,1.60703,2.50748,2.88769
1.6474,1.60703,2.51025,2.89483
1.64817,1.60703,2.51273,2.90118
1.64893,1.60703,2.51554,2.9085
1.6497,1.60703,2.51838,2.91599
1.65046,1.60703,2.52002,2.92002
1.65123,1.60703,2.52244,2.92639
1.652,1.60703,2.52498,2.93315
1.65276,1.60703,2.5284,2.94265
1.65353,1.60703,2.52943,2.94493
1.65429,1.60703,2.53254,2.95356
1.65506,1.60703,2.53442,2.95854
1.65583,1.60703,2.53667,2.96472
1.65659,1.60703,2.53835,2.9691
1.65736,1.60703,2.54155,2.97835
1.65813,1.60703,2.54311,2.98243
1.65889,1.60703,2.54474,2.98672
1.65966,1.60703,2.54804,2.99649
1.66042,1.60703,2.54894,2.99847
1.66119,1.60703,2.55162,3.00631
1.66196,1.60703,2.55336,3.01109
1.66272,1.60703,2.55486,3.01521
1.66349,1.60703,2.55691,3.02111
1.66425,1.60703,2.55923,3.0279
1.66502,1.60703,2.56143,3.03448
1.66579,1.60703,2.56242,3.03692
1.66655,1.60703,2.56533,3.04585
1.66732,1.60703,2.56694,3.0505
1.66808,1.60703,2.56803,3.0534
1.66885,1.60703,2.57033,3.06046
1.66962,1.60703,2.5721,3.06575
1.67038,1.60703,2.57291,3.06772
1.67115,1.60703,2.57564,3.07636
1.67191,1.60703,2.57649,3.07851
1.67268,1.60703,2.57848,3.08466
1.67345,1.60703,2.57988,3.08878
1.67421,1.60703,2.58135,3.09318
1.67498,1.60703,2.58382,3.10115
1.67574,1.60703,2.585,3.10459
1.67651,1.60703,2.58641,3.10883
1.67728,1.60703,2.58808,3.11405
1.67804,1.60703,2.5899,3.11987
1.67881,1.60703,2.59096,3.12292
1.67957,1.60703,2.59353,3.13156
1.68034,1.60703,2.59435,3.13375
1.68111,1.60703,2.59644,3.1407
1.68187,1.60703,2.59737,3.14338
1.68264,1.60703,2.59905,3.14884
1.68341,1.60703,2.60033,3.15286
1.68417,1.60703,2.60225,3.1593
1.68494,1.60703,2.6032,3.1621
1.6857,1.60703,2.60514,3.16869
1.68647,1.60703,2.6062,3.17198
1.68724,1.60703,2.60826,3.1791
1.688,1.60703,2.60993,3.18476
1.68877,1.60703,2.61081,3.18742
1.68953,1.60703,2.61209,3.19161
1.6903,1.60703,2.61343,3.19603
1.69107,1.60703,2.61537,3.20294
1.69183,1.60703,2.61584,3.20398
1.6926,1.60703,2.61778,3.21091
1.69336,1.60703,2.61952,3.21704
1.69413,1.60703,2.62056,3.22044
1.6949,1.60703,2.62185,3.22482
1.69566,1.60703,2.62263,3.22724
1.69643,1.60703,2.62401,3.23203
1.69719,1.60703,2.62498,3.23519
1.69796,1.60703,2.62716,3.24336
1.69873,1.60703,2.62767,3.24468
1.69949,1.60703,2.62964,3.25205
1.70026,1.60703,2.63101,3.25692
1.70102,1.60703,2.63214,3.26089
1.70179,1.60703,2.63273,3.26256
1.70256,1.60703,2.63411,3.2676
1.70332,1.60703,2.63535,3.27203
1.70409,1.60703,2.63665,3.27677
1.70485,1.60703,2.6382,3.2826
1.70562,1.60703,2.63912,3.28575
1.70639,1.60703,2.63997,3.2886
1.70715,1.60703,2.64174,3.2955
1.70792,1.60703,2.64312,3.30073
1.70868,1.60703,2.64402,3.30383
1.70945,1.60703,2.64504,3.30751
1.71022,1.60703,2.64588,3.31042
1.71098,1.60703,2.64723,3.31559
1.71175,1.60703,2.64787,3.31762
1.71252,1.60703,2.64987,3.3258
1.71328,1.60703,2.6507,3.32864
1.71405,1.60703,2.6522,3.33457
1.71481,1.60703,2.65304,3.33766
1.71558,1.60703,2.65423,3.34224
1.71635,1.60703,2.65492,3.34455
1.71711,1.60703,2.6561,3.34915
1.71788,1.60703,2.6572,3.35341
1.71864,1.60703,2.65798,3.35619
1.71941,1.60703,2.65938,3.36189
1.72018,1.60703,2.66065,3.36702
1.72094,1.60703,2.66121,3.36882
1.72171,1.60703,2.66244,3.37378
1.72247,1.60703,2.66335,3.37723
1.72324,1.60703,2.66427,3.38079
1.72401,1.60703,2.66537,3.38519
1.57079,1.60854,1.57076,1.6085
1.57156,1.60854,1.59222,1.6292
1.57233,1.60854,1.61356,1.64981
1.57309,1.60854,1.63477,1.6703
1.57386,1.60854,1.65529,1.69019
1.57463,1.60854,1.67631,1.71062
1.57539,1.60854,1.69798,1.73182
1.57616,1.60854,1.71835,1.75185
1.57692,1.60854,1.73779,1.77095
1.57769,1.60854,1.75777,1.79081
1.57846,1.60854,1.77882,1.81197
1.57922,1.60854,1.79843,1.83171
1.57999,1.60854,1.81732,1.85098
1.58075,1.60854,1.83517,1.86924
1.58152,1.60854,1.85482,1.88964
1.58229,1.60854,1.87356,1.90938
1.58305,1.60854,1.8912,1.92802
1.58382,1.60854,1.90828,1.94631
1.58458,1.60854,1.92539,1.96488
1.58535,1.60854,1.941,1.98192
1.58612,1.60854,1.9585,2.00142
1.58688,1.60854,1.9732,2.01788
1.58765,1.60854,1.98763,2.03424
1.58841,1.60854,2.00277,2.05168
1.58918,1.60854,2.01766,2.06908
1.58995,1.60854,2.03361,2.08806
1.59071,1.60854,2.04712,2.10423
1.59148,1.60854,2.05906,2.11865
1.59224,1.60854,2.07287,2.13568
1.59301,1.60854,2.08702,2.1535
1.59378,1.60854,2.09838,2.16778
1.59454,1.60854,2.11159,2.1848
1.59531,1.60854,2.12403,2.20104
1.59607,1.60854,2.13397,2.21409
1.59684,1.60854,2.1462,2.23051
1.59761,1.60854,2.15718,2.24543
1.59837,1.60854,2.16807,2.26044
1.59914,1.60854,2.17705,2.27284
1.59991,1.60854,2.18657,2.28623
1.60067,1.60854,2.19862,2.30367
1.60144,1.60854,2.20559,2.31356
1.6022,1.60854,2.21521,2.3277
1.60297,1.60854,2.22412,2.34094
1.60374,1.60854,2.23365,2.35538
1.6045,1.60854,2.24135,2.36704
1.60527,1.60854,2.24881,2.37846
1.60603,1.60854,2.25697,2.39118
1.6068,1.60854,2.26601,2.40561
1.60757,1.60854,2.2749,2.41995
1.60833,1.60854,2.28081,2.42939
1.6091,1.60854,2.28802,2.44122
1.60986,1.60854,2.29487,2.45254
1.61063,1.60854,2.30342,2.46706
1.6114,1.60854,2.30943,2.4772
1.61216,1.60854,2.31458,2.48586
1.61293,1.60854,2.32142,2.49778
1.61369,1.60854,2.32715,2.50773
1.61446,1.60854,2.33234,2.5168
1.61523,1.60854,2.34123,2.53312
1.61599,1.60854,2.34479,2.53924
1.61676,1.60854,2.35204,2.55272
1.61752,1.60854,2.3566,2.56097
1.61829,1.60854,2.36102,2.56906
1.61906,1.60854,2.36721,2.58085
1.61982,1.60854,2.37232,2.59054
1.62059,1.60854,2.37663,2.59867
1.62135,1.60854,2.38205,2.60923
1.62212,1.60854,2.38726,2.61948
1.62289,1.60854,2.39107,2.62683
1.62365,1.60854,2.39723,2.63935
1.62442,1.60854,2.40081,2.64637
1.62518,1.60854,2.40644,2.65799
1.62595,1.60854,2.40973,2.66454
1.62672,1.60854,2.41396,2.67336
1.62748,1.60854,2.4193,2.68463
1.62825,1.60854,2.42181,2.68955
1.62902,1.60854,2.42568,2.69767
1.62978,1.60854,2.42992,2.70677
1.63055,1.60854,2.43495,2.71783
1.63131,1.60854,2.4386,2.7257
1.63208,1.60854,2.44176,2.73249
1.63285,1.60854,2.446,2.742
1.63361,1.60854,2.44774,2.74542
1.63438,1.60854,2.45141,2.75363
1.63514,1.60854,2.45473,2.76104
1.63591,1.60854,2.45898,2.77086
1.63668,1.60854,2.46238,2.77866
1.63744,1.60854,2.46555,2.7859
1.63821,1.60854,2.46912,2.79428
1.63897,1.60854,2.47185,2.8005
1.63974,1.60854,2.47376,2.80468
1.64051,1.60854,2.47798,2.81491
1.64127,1.60854,2.48159,2.82368
1.64204,1.60854,2.48317,2.8271
1.6428,1.60854,2.4871,2.83685
1.64357,1.60854,2.49029,2.84468
1.64434,1.60854,2.4916,2.84745
1.6451,1.60854,2.49422,2.85382
1.64587,1.60854,2.49811,2.86378
1.64663,1.60854,2.501,2.87101
1.6474,1.60854,2.504,2.87859
1.64817,1.60854,2.50606,2.88369
1.64893,1.60854,2.50861,2.89016
1.6497,1.60854,2.50971,2.89249
1.65046,1.60854,2.51284,2.90068
1.65123,1.60854,2.51495,2.90599
1.652,1.60854,2.51813,2.91448
1.65276,1.60854,2.51974,2.91839
1.65353,1.60854,2.52315,2.92771
1.65429,1.60854,2.52555,2.93405
1.65506,1.60854,2.5269,2.93731
1.65583,1.60854,2.52995,2.94572
1.65659,1.60854,2.53148,2.94956
1.65736,1.60854,2.53459,2.95827
1.65813,1.60854,2.53601,2.96186
1.65889,1.60854,2.53873,2.96945
1.65966,1.60854,2.54064,2.97488
1.66042,1.60854,2.54283,2.98073
1.66119,1.60854,2.54467,2.98575
1.66196,1.60854,2.54747,2.99391
1.66272,1.60854,2.54946,2.99986
1.66349,1.60854,2.55149,3.00518
1.66425,1.60854,2.55318,3.00976
1.66502,1.60854,2.5544,3.01292
1.66579,1.60854,2.55687,3.02018
1.66655,1.60854,2.55814,3.02356
1.66732,1.60854,2.55992,3.02864
1.66808,1.60854,2.56262,3.03679
1.66885,1.60854,2.5642,3.0413
1.66962,1.60854,2.5662,3.04721
1.67038,1.60854,2.56689,3.04874
1.67115,1.60854,2.5701,3.05882
1.67191,1.60854,2.57123,3.06193
1.67268,1.60854,2.57351,3.06899
1.67345,1.60854,2.57474,3.07241
1.67421,1.60854,2.57607,3.07623
1.67498,1.60854,2.57737,3.07997
1.67574,1.60854,2.57995,3.08823
1.67651,1.60854,2.58123,3.09195
1.67728,1.60854,2.58259,3.09598
1.67804,1.60854,2.58507,3.10403
1.67881,1.60854,2.58668,3.10899
1.67957,1.60854,2.58826,3.11389
1.68034,1.60854,2.58942,3.11731
1.68111,1.60854,2.59098,3.12219
1.68187,1.60854,2.593,3.1288
1.68264,1.60854,2.59356,3.13003
1.68341,1.60854,2.59512,3.13502
1.68417,1.60854,2.59748,3.14298
1.68494,1.60854,2.59916,3.14844
1.6857,1.60854,2.60028,3.15187
1.68647,1.60854,2.60189,3.15713
1.68724,1.60854,2.60294,3.16031
1.688,1.60854,2.60401,3.16359
1.68877,1.60854,2.60554,3.1686
1.68953,1.60854,2.60778,3.17646
1.6903,1.60854,2.60854,3.17857
1.69107,1.60854,2.61075,3.18637
1.69183,1.60854,2.61101,3.18658
1.6926,1.60854,2.61259,3.19197
1.69336,1.60854,2.61416,3.19733
1.69413,1.60854,2.61621,3.20466
1.6949,1.60854,2.61639,3.20456
1.69566,1.60854,2.61825,3.21116
1.69643,1.60854,2.62012,3.21788
1.69719,1.60854,2.62108,3.22098
1.69796,1.60854,2.62189,3.22342
1.69873,1.60854,2.62408,3.2315
1.69949,1.60854,2.62475,3.23345
1.70026,1.60854,2.62654,3.23999
1.70102,1.60854,2.62808,3.24554
1.70179,1.60854,2.62863,3.24702
1.70256,1.60854,2.62992,3.2516
1.70332,1.60854,2.63106,3.25556
1.70409,1.60854,2.63214,3.25929
1.70485,1.60854,2.6339,3.26588
1.70562,1.60854,2.63548,3.27173
1.70639,1.60854,2.63622,3.27411
1.70715,1.60854,2.6374,3.27837
1.70792,1.60854,2.6388,3.28359
1.70868,1.60854,2.63983,3.28719
1.70945,1.60854,2.64092,3.29112
1.71022,1.60854,2.64183,3.29427
1.71098,1.60854,2.64277,3.29753
1.71175,1.60854,2.64489,3.30612
1.71252,1.60854,2.6451,3.30616
1.71328,1.60854,2.64694,3.3135
1.71405,1.60854,2.64757,3.31547
1.71481,1.60854,2.64847,3.31867
1.71558,1.60854,2.65041,3.32654
1.71635,1.60854,2.65091,3.328
1.71711,1.60854,2.65274,3.33543
1.71788,1.60854,2.65379,3.33945
1.71864,1.60854,2.65424,3.34068
1.71941,1.60854,2.65587,3.34728
1.72018,1.60854,2.65721,3.35259
1.72094,1.60854,2.65756,3.35344
1.72171,1.60854,2.65899,3.35927
1.72247,1.60854,2.66008,3.36351
1.72324,1.60854,2.66134,3.36858
1.72401,1.60854,2.66235,3.37249
1.57079,1.61005,1.57076,1.61001
1.57156,1.61005,1.59134,1.62985
1.57233,1.61005,1.61208,1.64983
1.57309,1.61005,1.63234,1.66936
1.57386,1.61005,1.65269,1.68904
1.57463,1.61005,1.67285,1.70861
1.57539,1.61005,1.6925,1.72775
1.57616,1.61005,1.71309,1.74791
1.57692,1.61005,1.73252,1.76705
1.57769,1.61005,1.75236,1.78679
1.57846,1.61005,1.77147,1.80578
1.57922,1.61005,1.78997,1.82436
1.57999,1.61005,1.80949,1.84418
1.58075,1.61005,1.82607,1.86099
1.58152,1.61005,1.84397,1.87944
1.58229,1.61005,1.86229,1.89851
1.58305,1.61005,1.88017,1.91732
1.58382,1.61005,1.89766,1.93592
1.58458,1.61005,1.91239,1.95167
1.58535,1.61005,1.92884,1.96953
1.58612,1.61005,1.9456,1.98797
1.58688,1.61005,1.96006,2.00397
1.58765,1.61005,1.97739,2.02358
1.58841,1.61005,1.99119,2.03923
1.58918,1.61005,2.00741,2.05809
1.58995,1.61005,2.02059,2.07341
1.59071,1.61005,2.03446,2.08985
1.59148,1.61005,2.04816,2.1063
1.59224,1.61005,2.06085,2.1217
1.59301,1.61005,2.07228,2.13567
1.59378,1.61005,2.08743,2.15477
1.59454,1.61005,2.09962,2.17024
1.59531,1.61005,2.10964,2.18291
1.59607,1.61005,2.12175,2.19867
1.59684,1.61005,2.13095,2.21062
1.59761,1.61005,2.14253,2.22608
1.59837,1.61005,2.15323,2.2405
1.59914,1.61005,2.16488,2.25654
1.59991,1.61005,2.17458,2.26996
1.60067,1.61005,2.18452,2.28392
1.60144,1.61005,2.19265,2.29536
1.6022,1.61005,2.20185,2.30855
1.60297,1.61005,2.21038,2.32093
1.60374,1.61005,2.2209,2.33661
1.6045,1.61005,2.22835,2.34763
1.60527,1.61005,2.23713,2.36094
1.60603,1.61005,2.24483,2.37267
1.6068,1.61005,2.25212,2.38389
1.60757,1.61005,2.26021,2.39656
1.60833,1.61005,2.26914,2.41088
1.6091,1.61005,2.27486,2.41987
1.60986,1.61005,2.28246,2.43224
1.61063,1.61005,2.28912,2.44311
1.6114,1.61005,2.29609,2.45467
1.61216,1.61005,2.3044,2.46886
1.61293,1.61005,2.3093,2.47694
1.61369,1.61005,2.31679,2.48991
1.61446,1.61005,2.32163,2.49812
1.61523,1.61005,2.32826,2.5098
1.61599,1.61005,2.33475,2.52139
1.61676,1.61005,2.34014,2.53096
1.61752,1.61005,2.34627,2.54209
1.61829,1.61005,2.35005,2.54874
1.61906,1.61005,2.35682,2.56141
1.61982,1.61005,2.36217,2.57135
1.62059,1.61005,2.36595,2.57825
1.62135,1.61005,2.37013,2.58601
1.62212,1.61005,2.37772,2.60094
1.62289,1.61005,2.38149,2.60803
1.62365,1.61005,2.38667,2.6182
1.62442,1.61005,2.38993,2.62435
1.62518,1.61005,2.39429,2.63296
1.62595,1.61005,2.4005,2.64568
1.62672,1.61005,2.40383,2.65221
1.62748,1.61005,2.40735,2.6592
1.62825,1.61005,2.41146,2.66761
1.62902,1.61005,2.41637,2.67789
1.62978,1.61005,2.42056,2.68683
1.63055,1.61005,2.42514,2.69642
1.63131,1.61005,2.42864,2.70375
1.63208,1.61005,2.43242,2.71184
1.63285,1.61005,2.43511,2.71739
1.63361,1.61005,2.43925,2.72646
1.63438,1.61005,2.44292,2.73448
1.63514,1.61005,2.4456,2.7402
1.63591,1.61005,2.44945,2.7488
1.63668,1.61005,2.45433,2.76002
1.63744,1.61005,2.45607,2.76358
1.63821,1.61005,2.46098,2.77499
1.63897,1.61005,2.46203,2.77695
1.63974,1.61005,2.46686,2.78845
1.64051,1.61005,2.46994,2.79555
1.64127,1.61005,2.47332,2.80352
1.64204,1.61005,2.47461,2.80608
1.6428,1.61005,2.47789,2.81389
1.64357,1.61005,2.48197,2.82392
1.64434,1.61005,2.48442,2.82964
1.6451,1.61005,2.48704,2.83588
1.64587,1.61005,2.49036,2.84406
1.64663,1.61005,2.49311,2.8508
1.6474,1.61005,2.49468,2.85428
1.64817,1.61005,2.49808,2.86288
1.64893,1.61005,2.50055,2.86896
1.6497,1.61005,2.50382,2.87735
1.65046,1.61005,2.50581,2.88214
1.65123,1.61005,2.50916,2.89086
1.652,1.61005,2.51126,2.89614
1.65276,1.61005,2.51352,2.90185
1.65353,1.61005,2.5153,2.90622
1.65429,1.61005,2.51882,2.91573
1.65506,1.61005,2.51973,2.91756
1.65583,1.61005,2.52207,2.92369
1.65659,1.61005,2.52494,2.93144
1.65736,1.61005,2.52693,2.9366
1.65813,1.61005,2.52943,2.9433
1.65889,1.61005,2.53144,2.94864
1.65966,1.61005,2.53432,2.95664
1.66042,1.61005,2.53664,2.96301
1.66119,1.61005,2.53802,2.96646
1.66196,1.61005,2.54063,2.97376
1.66272,1.61005,2.54213,2.97766
1.66349,1.61005,2.5438,2.98214
1.66425,1.61005,2.54722,2.99215
1.66502,1.61005,2.54863,2.99592
1.66579,1.61005,2.55049,3.00122
1.66655,1.61005,2.55326,3.00933
1.66732,1.61005,2.55493,3.01409
1.66808,1.61005,2.5561,3.01686
1.66885,1.61005,2.55825,3.02315
1.66962,1.61005,2.55976,3.02731
1.67038,1.61005,2.56145,3.03211
1.67115,1.61005,2.56407,3.04002
1.67191,1.61005,2.56577,3.04497
1.67268,1.61005,2.56699,3.04828
1.67345,1.61005,2.56877,3.05352
1.67421,1.61005,2.57101,3.06035
1.67498,1.61005,2.57307,3.0666
1.67574,1.61005,2.57367,3.06793
1.67651,1.61005,2.57574,3.0743
1.67728,1.61005,2.57784,3.08081
1.67804,1.61005,2.57961,3.08624
1.67881,1.61005,2.58149,3.09205
1.67957,1.61005,2.5825,3.09487
1.68034,1.61005,2.58474,3.10205
1.68111,1.61005,2.58623,3.1066
1.68187,1.61005,2.58797,3.11205
1.68264,1.61005,2.58826,3.1123
1.68341,1.61005,2.59024,3.11868
1.68417,1.61005,2.59162,3.12294
1.68494,1.61005,2.59304,3.12732
1.6857,1.61005,2.59494,3.13355
1.68647,1.61005,2.59648,3.13846
1.68724,1.61005,2.59782,3.14264
1.688,1.61005,2.59919,3.14697
1.68877,1.61005,2.60135,3.15429
1.68953,1.61005,2.60277,3.15885
1.6903,1.61005,2.60426,3.16373
1.69107,1.61005,2.60568,3.16836
1.69183,1.61005,2.60735,3.17396
1.6926,1.61005,2.60774,3.17469
1.69336,1.61005,2.60919,3.17948
1.69413,1.61005,2.611,3.18573
1.6949,1.61005,2.61275,3.19178
1.69566,1.61005,2.61384,3.19524
1.69643,1.61005,2.61525,3.20001
1.69719,1.61005,2.61621,3.20302
1.69796,1.61005,2.61797,3.20924
1.69873,1.61005,2.61939,3.21413
1.69949,1.61005,2.62061,3.21822
1.70026,1.61005,2.6219,3.22265
1.70102,1.61005,2.62331,3.22755
1.70179,1.61005,2.62419,3.23035
1.70256,1.61005,2.62591,3.23661
1.70332,1.61005,2.62697,3.24017
1.70409,1.61005,2.6286,3.24608
1.70485,1.61005,2.62903,3.2471
1.70562,1.61005,2.63092,3.25416
1.70639,1.61005,2.63209,3.25823
1.70715,1.61005,2.63339,3.26292
1.70792,1.61005,2.63419,3.2655
1.70868,1.61005,2.63523,3.26911
1.70945,1.61005,2.63656,3.27395
1.71022,1.61005,2.63831,3.28067
1.71098,1.61005,2.63964,3.28555
1.71175,1.61005,2.6401,3.28676
1.71252,1.61005,2.64142,3.29166
1.71328,1.61005,2.64307,3.29804
1.71405,1.61005,2.64398,3.30124
1.71481,1.61005,2.64484,3.30419
1.71558,1.61005,2.64591,3.30813
1.71635,1.61005,2.64719,3.31298
1.71711,1.61005,2.64797,3.3156
1.71788,1.61005,2.6495,3.32165
1.71864,1.61005,2.65121,3.32856
1.71941,1.61005,2.65197,3.33117
1.72018,1.61005,2.6526,3.33319
1.72094,1.61005,2.65437,3.34043
1.72171,1.61005,2.65494,3.34222
1.72247,1.61005,2.65641,3.34813
1.72324,1.61005,2.65694,3.34978
1.72401,1.61005,2.65835,3.35549
1.57079,1.61156,1.57076,1.61151
1.57156,1.61156,1.59062,1.63063
1.57233,1.61156,1.61041,1.6497
1.57309,1.61156,1.6302,1.66875
1.57386,1.61156,1.65,1.6879
1.57463,1.61156,1.66955,1.70681
1.57539,1.61156,1.68848,1.72515
1.57616,1.61156,1.70726,1.7435
1.57692,1.61156,1.72609,1.76197
1.57769,1.61156,1.7454,1.78107
1.57846,1.61156,1.76448,1.8
1.57922,1.61156,1.78186,1.81735
1.57999,1.61156,1.80102,1.83669
1.58075,1.61156,1.8196,1.85553
1.58152,1.61156,1.83626,1.87266
1.58229,1.61156,1.85427,1.89134
1.58305,1.61156,1.86934,1.90695
1.58382,1.61156,1.88762,1.92633
1.58458,1.61156,1.90247,1.94205
1.58535,1.61156,1.91841,1.9592
1.58612,1.61156,1.93387,1.97601
1.58688,1.61156,1.95121,1.9952
1.58765,1.61156,1.96472,2.01017
1.58841,1.61156,1.9791,2.0264
1.58918,1.61156,1.99483,2.04435
1.58995,1.61156,2.00749,2.0589
1.59071,1.61156,2.02035,2.07387
1.59148,1.61156,2.03382,2.0898
1.59224,1.61156,2.04752,2.10623
1.59301,1.61156,2.06009,2.12147
1.59378,1.61156,2.0735,2.13803
1.59454,1.61156,2.08509,2.1524
1.59531,1.61156,2.09535,2.16522
1.59607,1.61156,2.10733,2.18053
1.59684,1.61156,2.11975,2.19664
1.59761,1.61156,2.13085,2.21123
1.59837,1.61156,2.14145,2.22529
1.59914,1.61156,2.15194,2.23942
1.59991,1.61156,2.16019,2.25047
1.60067,1.61156,2.16956,2.26332
1.60144,1.61156,2.1791,2.2766
1.6022,1.61156,2.18994,2.29202
1.60297,1.61156,2.20018,2.3068
1.60374,1.61156,2.20777,2.31766
1.6045,1.61156,2.21603,2.3297
1.60527,1.61156,2.22592,2.34451
1.60603,1.61156,2.23318,2.35531
1.6068,1.61156,2.24169,2.3683
1.60757,1.61156,2.24824,2.37824
1.60833,1.61156,2.25684,2.39171
1.6091,1.61156,2.2635,2.40207
1.60986,1.61156,2.27156,2.41499
1.61063,1.61156,2.27652,2.4227
1.6114,1.61156,2.2859,2.43821
1.61216,1.61156,2.29101,2.44642
1.61293,1.61156,2.29865,2.45921
1.61369,1.61156,2.30488,2.46969
1.61446,1.61156,2.3093,2.47692
1.61523,1.61156,2.31856,2.49316
1.61599,1.61156,2.32296,2.50057
1.61676,1.61156,2.32775,2.50881
1.61752,1.61156,2.33337,2.5187
1.61829,1.61156,2.34121,2.533
1.61906,1.61156,2.34414,2.53791
1.61982,1.61156,2.35052,2.54965
1.62059,1.61156,2.3567,2.56107
1.62135,1.61156,2.36011,2.56718
1.62212,1.61156,2.36526,2.57682
1.62289,1.61156,2.37035,2.58644
1.62365,1.61156,2.37664,2.59867
1.62442,1.61156,2.38031,2.60554
1.62518,1.61156,2.38619,2.61715
1.62595,1.61156,2.38889,2.62212
1.62672,1.61156,2.3951,2.63467
1.62748,1.61156,2.39875,2.64184
1.62825,1.61156,2.40224,2.6487
1.62902,1.61156,2.40601,2.65623
1.62978,1.61156,2.41189,2.6686
1.63055,1.61156,2.4151,2.675
1.63131,1.61156,2.4197,2.68469
1.63208,1.61156,2.42285,2.69117
1.63285,1.61156,2.42665,2.69911
1.63361,1.61156,2.43183,2.71046
1.63438,1.61156,2.43335,2.7132
1.63514,1.61156,2.43695,2.72096
1.63591,1.61156,2.44117,2.73027
1.63668,1.61156,2.44523,2.73931
1.63744,1.61156,2.447,2.7428
1.63821,1.61156,2.45089,2.75151
1.63897,1.61156,2.45345,2.75704
1.63974,1.61156,2.45865,2.76923
1.64051,1.61156,2.46072,2.77363
1.64127,1.61156,2.46301,2.77863
1.64204,1.61156,2.46692,2.78779
1.6428,1.61156,2.4708,2.79697
1.64357,1.61156,2.47343,2.803
1.64434,1.61156,2.47682,2.81107
1.6451,1.61156,2.47906,2.81617
1.64587,1.61156,2.48182,2.82271
1.64663,1.61156,2.48468,2.82951
1.6474,1.61156,2.48804,2.83779
1.64817,1.61156,2.48959,2.84116
1.64893,1.61156,2.49248,2.84826
1.6497,1.61156,2.49523,2.855
1.65046,1.61156,2.49783,2.86138
1.65123,1.61156,2.50127,2.87021
1.652,1.61156,2.50399,2.87703
1.65276,1.61156,2.50591,2.88164
1.65353,1.61156,2.50855,2.88837
1.65429,1.61156,2.51048,2.89307
1.65506,1.61156,2.51391,2.90217
1.65583,1.61156,2.51592,2.90725
1.65659,1.61156,2.51851,2.91397
1.65736,1.61156,2.51976,2.91688
1.65813,1.61156,2.52215,2.92313
1.65889,1.61156,2.5247,2.92991
1.65966,1.61156,2.52751,2.93753
1.66042,1.61156,2.52958,2.943
1.66119,1.61156,2.53212,2.94993
1.66196,1.61156,2.5341,2.95515
1.66272,1.61156,2.5354,2.95837
1.66349,1.61156,2.53836,2.9667
1.66425,1.61156,2.53999,2.97097
1.66502,1.61156,2.54178,2.97578
1.66579,1.61156,2.5436,2.98071
1.66655,1.61156,2.5462,2.98813
1.66732,1.61156,2.54775,2.99227
1.66808,1.61156,2.55038,2.9999
1.66885,1.61156,2.55282,3.00695
1.66962,1.61156,2.55372,3.00923
1.67038,1.61156,2.55604,3.01588
1.67115,1.61156,2.55768,3.02049
1.67191,1.61156,2.55983,3.02683
1.67268,1.61156,2.5612,3.03049
1.67345,1.61156,2.56398,3.03894
1.67421,1.61156,2.56497,3.04149
1.67498,1.61156,2.5673,3.04855
1.67574,1.61156,2.56839,3.05143
1.67651,1.61156,2.57032,3.05722
1.67728,1.61156,2.57162,3.06085
1.67804,1.61156,2.57427,3.06919
1.67881,1.61156,2.57511,3.07131
1.67957,1.61156,2.57788,3.08016
